Encoder_Joint1,Encoder_Joint2,Encoder_Joint3,Velocity_Joint1,Velocity_Joint2,Velocity_Joint3,
0.500000,5.750000,-0.500000,1.640016,1.639344,-1.638673,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.500000,5.750000,-0.500000,1.640016,1.639344,-1.638673,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,-0.250000,6.000000,-1.500000,9.836065,0.000000,9.840098,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,-1.750000,4.000000,-0.250000,-16.393442,-1.639344,-13.114754,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,-0.750000,6.500000,-0.250000,-14.754098,14.754098,9.836065,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.500000,5.250000,-0.500000,4.918033,-3.278688,8.193363,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,
