Encoder_Joint1,Encoder_Joint2,Encoder_Joint3,Velocity_Joint1,Velocity_Joint2,Velocity_Joint3,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2988.000000,2986.250000,1969.500000,-6.557377,-4.918033,-13.114754,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2988.750000,2988.250000,1970.750000,19.672131,-13.114754,9.836003,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2990.250000,2987.250000,1970.750000,-9.836003,-11.475484,-11.475190,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2987.500000,2987.250000,1969.750000,1.639344,-3.278688,-1.639323,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,2989.000000,2988.250000,1971.250000,0.000000,-4.918033,-3.278730,
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,
0.000000,0.000000,0.000000,
